Company,Specific_Origin,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Origin
Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam
Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,,Cuba
Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75,,Trinidad-Tobago
Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero,Brazil
Lake Champlain (Callebaut),Tanzania,327,2009,75.0,U.S.A.,2.5,,Tanzania
L'Amourette,Rugoso,1784,2016,80.0,U.S.A.,3.5,Trinitario,Nicaragua
L'Amourette,Carenero Superior,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela
L'Amourette,Rio Caribe,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela
L'Amourette,Blend,853,2012,72.0,U.S.A.,3.0,Criollo,"Peru,Ecuador,Venezuela"
Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,U.S.A.,3.5,,Honduras
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,U.S.A.,3.25,,Belize
Letterpress,Liberia,1728,2016,70.0,U.S.A.,3.25,,Liberia
Letterpress,Beniamo,1562,2015,70.0,U.S.A.,3.25,,Bolivia
Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad
Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0,,CostaRica
Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25,,DominicanRepublic
,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5,,Tanzania
Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero,Peru
Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar
Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar
Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,Peru
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,Bolivia
Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75,,Peru
Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75,,"Venezuela,DominicanRepublic"
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0,,DominicanRepublic
Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,Bolivia
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,,
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,,PuertoRico
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75,,Hawaii
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25,,Hawaii
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75,,Hawaii
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0,,Hawaii
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0,,Hawaii
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5,,Hawaii
Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0,,Nicaragua
Luker,Selva,552,2010,46.0,Colombia,2.75,,"Colombia,Ecuador"
Luker,Macondo,552,2010,60.0,Colombia,3.0,,"Colombia,Ecuador"
Luker,Misterio,552,2010,58.0,Colombia,3.0,,"Colombia,Ecuador"
Luker,Santander,552,2010,65.0,Colombia,3.5,,Colombia
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,,Peru
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar
Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5,,SolomonIslands
Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75,,PuertoRico
Madre,Brazil,1085,2013,70.0,U.S.A.,3.5,,Brazil
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75,,Mexico
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25,,Hawaii
Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,Hawaii
Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5,,Hawaii
Madre,Dominican,672,2011,70.0,U.S.A.,2.5,,DominicanRepublic
Madre,Upala,693,2011,70.0,U.S.A.,2.75,,CostaRica
Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75,,Mexico
Maglio,Africa,300,2008,75.0,Italy,2.0,,Tanzania
Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero,Ecuador
Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba
,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",DominicanRepublic
Majani,Ecuador,531,2010,70.0,Italy,2.0,,Ecuador
,Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5,,Hawaii
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,Hawaii
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,,Venezuela
Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5,,Ecuador
Mana,Peru,1219,2014,74.0,U.S.A.,2.5,,Peru
Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75,,Venezuela
Mana,Conacado,821,2012,74.0,U.S.A.,3.75,,DominicanRepublic
Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,,Colombia
Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5,,PapuaNewGuinea
Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75,,CostaRica
Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75,,Hawaii
Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25,,Liberia
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75,,Hawaii
Manoa,Piura,1007,2012,72.0,U.S.A.,3.0,,Peru
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25,,Hawaii
Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,,Nicaragua
Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,,Peru
Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela
Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,,Colombia
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,,DominicanRepublic
Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,,Ecuador
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam
Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",DominicanRepublic
,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero,Peru
Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador
,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad
Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5,,Nicaragua
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,Peru
Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75,,Colombia
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0,,Tanzania
Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5,,Honduras
Marana,Piura,1872,2016,70.0,Peru,3.0,,Peru
Marana,Cusco,1884,2016,70.0,Peru,2.75,,Peru
Marana,San Martin,1884,2016,70.0,Peru,3.0,,Peru
Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,,
Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam
Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam
Marou,,1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam
Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam
Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam
Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam
Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam
,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam
Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam
Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam
Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0,,CostaRica
Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0,,IvoryCoast
Mars,Nigeria,544,2010,65.0,U.S.A.,3.25,,Nigeria
Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,Ghana
Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25,,DominicanRepublic
Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5,,DominicanRepublic
Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,,Bolivia
Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,,Haiti
Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,,Colombia
Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0,,Guatemala
Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25,,Tanzania
Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,"Peru,Belize"
Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,"Peru,Madagascar,DominicanRepublic"
Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,
,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela
,Brooklyn Blend,672,2011,72.0,U.S.A.,3.5,,
Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela
Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela
Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela
Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,Belize
Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75,,PapuaNewGuinea
Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0,,Peru
Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25,,DominicanRepublic
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75,,DominicanRepublic
Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,Venezuela
Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0,,Venezuela
Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25,,DominicanRepublic
Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,Vanuatu
Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,Madagascar
Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,PapuaNewGuinea
Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,"PapuaNewGuinea,Vanuatu,Madagascar"
Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,Belize
Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25,,DominicanRepublic
Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,Peru
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,Peru
Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0,,DominicanRepublic
Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5,,Bolivia
Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75,,Venezuela
Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,Belize
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0,,Nicaragua
Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5,,DominicanRepublic
Menakao (aka Cinagra),,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,,ElSalvador
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,,ElSalvador
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,,Honduras
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,,Honduras
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,,Nicaragua
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,,Nicaragua
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,,Brazil
Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar
Metropolitan,South America,1688,2015,70.0,Amsterdam,3.5,Trinitario,SouthAmerica
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,,Mexico
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela
Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,SaoTome
Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,,
Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,SaoTome
Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,,DominicanRepublic
Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar
Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,,PapuaNewGuinea
Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,,
Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize
Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad
Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,,DominicanRepublic
,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,,Venezuela
Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,,Tanzania
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,,Nicaragua
Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,,DominicanRepublic
,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize
Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,,
,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia
Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,Indonesia
Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero,Ecuador
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,,Ecuador
Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,,Ecuador
Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,,Ecuador
Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti
Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,,Brazil
Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero,Brazil
Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,Belize
Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,Belize
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,Belize
Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,,DominicanRepublic
Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,,Indonesia
Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,,Peru
Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,,Nicaragua
Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,,Nicaragua
Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,,Nicaragua
Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,,DominicanRepublic
Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,,PapuaNewGuinea
Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,,Ecuador
Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,,Ecuador
Montecristi,,1658,2015,85.0,Ecuador,3.5,,Ecuador
Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,U.S.A.,3.5,,Nicaragua
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,U.S.A.,2.75,,Tanzania
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,U.S.A.,2.75,,DominicanRepublic
,"Tien Giang, batch 1 SRB",1900,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam
Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,,CostaRica
Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,,CostaRica
Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,,"Trinidad,Tobago"
Naive,,1133,2013,78.0,Lithuania,3.75,Forastero,Peru
Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada
Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua
Nanea,Criollo Blend,1007,2013,85.0,U.S.A.,3.5,,Hawaii
Nathan Miller,Peru,1403,2014,72.0,U.S.A.,2.25,,Peru
Nathan Miller,Hispaniola,1403,2014,70.0,U.S.A.,2.5,,DominicanRepublic
Nathan Miller,Madagascar,1403,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar
,Ghana,1403,2014,70.0,U.S.A.,3.5,Forastero,Ghana
Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,PapuaNewGuinea
Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad
Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,,
Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,WestAfrica
Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,SaoTome
Nibble,Patanemo,1526,2015,72.0,U.S.A.,2.25,Criollo,Venezuela
Nibble,Elvesia P.,1526,2015,72.0,U.S.A.,2.75,Trinitario,DominicanRepublic
Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar
Nibble,Tumbes,1526,2015,72.0,U.S.A.,3.0,Criollo,Peru
Night Owl,Peru,1022,2013,75.0,U.S.A.,2.75,,Peru
Night Owl,Ecuador,1022,2013,75.0,U.S.A.,3.5,,Ecuador
Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,U.S.A.,3.0,Forastero,Ghana
Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,U.S.A.,3.0,Trinitario,Belize
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,U.S.A.,3.25,Forastero,Peru
Noir d' Ebine,Venezuela,837,2012,70.0,U.S.A.,3.0,,Venezuela
Noir d' Ebine,,841,2012,70.0,U.S.A.,3.0,,Ecuador
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,,Nicaragua
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Niacragua,2.75,,Nicaragua
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero,Ecuador
Nuance,"Ghana, 2013",1454,2015,70.0,U.S.A.,3.75,Forastero,Ghana
Nuance,"Ecuador, 2013",1458,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador
Nuance,"Canoabo, 2013",1458,2015,70.0,U.S.A.,3.0,Criollo,Venezuela
Nuance,"Sambirano Valley, 2012",1458,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar
Nuance,La Red,1470,2015,70.0,U.S.A.,3.75,,DominicanRepublic
Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario,Brazil
Oakland Chocolate Co.,Jamaica,478,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica
Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru
Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru
Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Congo
Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru
,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,,Samoa
Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,,Samoa
Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,,PapuaNewGuinea
Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,,PapuaNewGuinea
Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,,PapuaNewGuinea
Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,,PapuaNewGuinea
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad
Ohiyo,Tanzania,1598,2015,70.0,U.S.A.,3.0,,Tanzania
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia
Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,U.S.A.,3.0,,DominicanRepublic
Olive and Sinclair,Ghana prototype,486,2010,72.0,U.S.A.,3.0,Forastero,Ghana
Olive and Sinclair,Dark 67,457,2009,67.0,U.S.A.,2.75,,"Ghana,DominicanRepublic"
Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,,Carribean
Olivia,Carribean,688,2011,76.0,Canada,2.75,,Carribean
Olivia,Carribean,688,2011,85.0,Canada,2.75,,Carribean
Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,,Carribean
Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,Tanzania
Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,,PapuaNewGuinea
Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar
organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize
organicfair,La Red,1165,2013,72.0,Canada,2.75,,DominicanRepublic
,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua
organicfair,Caribe,1165,2013,72.0,Canada,3.0,,DominicanRepublic
organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador
Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,,PapuaNewGuinea
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,,Bolivia
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,U.S.A.,3.0,Criollo,Hawaii
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,U.S.A.,3.0,,Hawaii
Orquidea,Peru,859,2012,65.0,Peru,3.0,,Peru
Orquidea,Peru,859,2012,72.0,Peru,3.0,,Peru
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,,Colombia
Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,,Ecuador
Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,,Ecuador
Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,,Ecuador
Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,,Ecuador
Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,,Ecuador
Pacari,Piura,863,2012,70.0,Ecuador,4.0,,Peru
Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,,Ecuador
,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero,Ecuador
Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero,Ecuador
Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero,Ecuador
Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero,Ecuador
Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero,Ecuador
Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,,Guatemala
Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,,Bolivia
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad
Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,,Tanzania
Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,,Bolivia
Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,,Ecuador
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,"Trinidad,Ecuador"
Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad
Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,,Fiji
Park 75,South America,1363,2014,65.0,U.S.A.,3.5,,SouthAmerica
Parliament,Kilombero Valley,1856,2016,70.0,U.S.A.,3.25,,Tanzania
Parliament,"Lachua, Q'egchi families",1542,2015,70.0,U.S.A.,3.5,,Guatemala
